Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 2 (%), Long term fuel % trim - Bank 2 (%), Fuel rail pressure (gauge) (PSI), Intake manifold absolute pressure (PSI), Engine RPM (RPM), Ignition timing advance for #1 cylinder, Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), Short term fuel trim (Bank 1  Sensor 1) (%), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%), O2 voltage (Bank 1  Sensor 3) (V), Short term fuel trim (Bank 1  Sensor 3) (%), O2 voltage (Bank 1  Sensor 4) (V), Short term fuel trim (Bank 1  Sensor 4) (%), O2 voltage (Bank 2  Sensor 1) (V), Short term fuel trim (Bank 2  Sensor 1) (%), O2 voltage (Bank 2  Sensor 2) (V), Short term fuel trim (Bank 2  Sensor 2) (%), O2 voltage (Bank 2  Sensor 3) (V), Short term fuel trim (Bank 2  Sensor 3) (%), O2 voltage (Bank 2  Sensor 4) (V), Short term fuel trim (Bank 2  Sensor 4) (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Fuel rail pressure relative to manifold vacuum (PSI), Fuel rail pressure (PSI), O2 sensor 1 lambda, O2 sensor 1 voltage wide range (V), O2 sensor 2 lambda, O2 sensor 2 voltage wide range (V), O2 sensor 3 lambda, O2 sensor 3 voltage wide range (V), O2 sensor 4 lambda, O2 sensor 4 voltage wide range (V), O2 sensor 5 lambda, O2 sensor 5 voltage wide range (V), O2 sensor 6 lambda, O2 sensor 6 voltage wide range (V), O2 sensor 7 lambda, O2 sensor 7 voltage wide range (V), O2 sensor 8 lambda, O2 sensor 8 voltage wide range (V), Commanded EGR (%), EGR error (%), Commanded evaporative purge (%), Fuel level input (%), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (miles), Evap system vapor pressure (PSI), Barometric pressure (PSI), O2 sensor 1 lambda wide range (current probe), O2 sensor 1 current wide range (mA), O2 sensor 2 lambda wide range (current probe), O2 sensor 2 current wide range (mA), O2 sensor 3 lambda wide range (current probe), O2 sensor 3 current wide range (mA), O2 sensor 4 lambda wide range (current probe), O2 sensor 4 current wide range (mA), O2 sensor 5 lambda wide range (current probe), O2 sensor 5 current wide range (mA), O2 sensor 6 lambda wide range (current probe), O2 sensor 6 current wide range (mA), O2 sensor 7 lambda wide range (current probe), O2 sensor 7 current wide range (mA), O2 sensor 8 lambda wide range (current probe), O2 sensor 8 current wide range (mA), Catalyst temperature (Bank 1 Sensor 1) (F), Catalyst temperature (Bank 2 Sensor 1) (F), Catalyst temperature (Bank 1 Sensor 2) (F), Catalyst temperature (Bank 2 Sensor 2) (F), Control module voltage (V), Absolute load value (%), Fuel/Air commanded equivalence ratio, Relative throttle position (%), Ambient air temperature (F), Absolute throttle position B (%), Absolute throttle position C (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Accelerator pedal position F (%), Commanded throttle actuator control (%), Engine run time run while MIL is activated (min), Engine run time since DTCs cleared (min), Alcohol fuel percentage (%), Absolute evap system vapor pressure (PSI), Evap system vapor pressure (PSI), Short term secondary oxygen sensor trim bank 1 (%), Short term secondary oxygen sensor trim bank 3 (%), Long term secondary oxygen sensor trim bank 1 (%), Long term secondary oxygen sensor trim bank 3 (%), Short term secondary oxygen sensor trim bank 2 (%), Short term secondary oxygen sensor trim bank 4 (%), Long term secondary oxygen sensor trim bank 2 (%), Long term secondary oxygen sensor trim bank 4 (%), Fuel rail pressure (absolute) (PSI), Relative accelerator pedal position (%), Hybrid battery pack remaining life (%), Engine oil temperature (F), Fuel injection timing (deg), Engine fuel rate (gal/hr), Input voltage read by the scan tool (V), Intake manifold absolute pressure (PSI), Mass air flow rate (lb/min), Boost (PSI), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
01/20/2015 03:29:15.5159 PM,0,0,0,0,22.35294,206.6,7.8125,7.8125,0,0,0,3.335868,656.5,8,138.2,0,9.411765,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849365,-0.5664063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2724395,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:16.0167 PM,0,0,0,0,22.35294,206.6,7.8125,7.8125,0,0,0,3.335868,646.25,8,138.2,0,9.411765,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849365,-0.5664063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2724395,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:16.5162 PM,0,0,0,0,22.35294,206.6,7.8125,7.8125,0,0,0,3.335868,646.25,8,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849365,-0.5664063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2724395,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:17.0171 PM,0,0,0,0,22.35294,206.6,7.8125,7.8125,0,0,0,3.335868,646.25,8,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0022,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2724395,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:17.5166 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,646.25,8,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0022,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2724395,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:18.0166 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,646.25,8,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0022,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2681858,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:18.5166 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,661,8,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0022,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2681858,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:19.0175 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,661,8,138.2,0,9.019608,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0022,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2681858,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:19.5168 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,661,8,138.2,0,9.019608,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893895,-0.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2681858,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:20.0181 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,661,8,138.2,0,9.019608,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893895,-0.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2681858,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:20.5178 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,661,8,138.2,0,9.019608,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893895,-0.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2862333,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:21.0181 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,652.25,6.5,138.2,0,9.019608,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893895,-0.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2862333,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:21.5176 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,652.25,6.5,138.2,0,9.411765,0,0,0.21,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893895,-0.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2862333,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:22.0178 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,652.25,6.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991189,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2862333,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:22.5175 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,652.25,6.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991189,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2862333,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:23.0186 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,652.25,6.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991189,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2706757,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:23.5181 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.75,8,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991189,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2706757,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:24.0190 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.75,8,138.2,0,9.019608,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991189,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2706757,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:24.5185 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.75,8,138.2,0,9.019608,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975025,-0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2706757,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:25.0194 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.75,8,138.2,0,9.019608,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975025,-0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2706757,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:25.5188 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.19083,650.75,8,138.2,0,9.019608,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975025,-0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2583118,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:26.0187 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.19083,659.5,8,138.2,0,9.019608,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975025,-0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2583118,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:26.5187 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.19083,659.5,7.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975025,-0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2583118,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:27.0187 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.19083,659.5,7.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2583118,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:27.5187 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.19083,659.5,7.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2583118,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:28.0191 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,659.5,7.5,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:28.5192 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,650.5,8,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:29.0193 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,650.5,8,138.2,0,9.411765,0,0,0.075,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:29.5190 PM,0,0,0,0,23.52941,206.6,7.8125,7.8125,0,0,0,3.335868,650.5,8,138.2,0,9.411765,0,0,0.175,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:30.0203 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.5,8,138.2,0,9.411765,0,0,0.175,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:30.5194 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.335868,650.5,8,138.2,0,9.411765,0,0,0.175,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2736844,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:31.0197 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,648,8,138.2,0,9.411765,0,0,0.175,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2816865,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:31.5196 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,648,6.5,138.2,0,9.411765,0,0,0.175,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2816865,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:32.0212 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,648,6.5,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813985,-0.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0.2816865,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:32.5202 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,648,6.5,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956725,-0.1601563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2816865,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
01/20/2015 03:29:33.0210 PM,0,0,0,0,23.13725,206.6,7.8125,7.8125,0,0,0,3.480906,648,6.5,138.2,0,9.019608,0,0,0.055,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956725,-0.1601563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0.2816865,0,-1.639109E-15,2.458663E-15,-94.77831,38.9123,290.7,0,0,3
